chromosome	start1	end1	id1	start2	end2	id2	localScore
1	149000000	149040000	6035	149000000	149040000	4848	0.0
1	149040000	149200000	327	149040000	149280000	249	0.333333333333
1	149200000	149400000	6036	149040000	149280000	249	0.666666666667
1	149200000	149400000	6036	149280000	149400000	4849	0.4
1	149640000	149800000	6038	149640000	149680000	4850	0.75
1	149640000	149800000	6038	149680000	149800000	250	0.25
1	149800000	150200000	328	149800000	150200000	251	0.0
1	150200000	150520000	329	150200000	150520000	252	0.0
1	150520000	151000000	330	150520000	151000000	253	0.0
1	151000000	151240000	331	151000000	151240000	254	0.0
1	151240000	151400000	332	151240000	151400000	255	0.0
1	151400000	151840000	333	151400000	151840000	256	0.0
1	151840000	152040000	334	151840000	152000000	257	0.2
1	151840000	152040000	334	152000000	153240000	258	0.967741935484
1	152040000	152840000	335	152000000	153240000	258	0.354838709677
1	152840000	153240000	336	152000000	153240000	258	0.677419354839
1	153240000	153280000	6039	153240000	153320000	4851	0.5
1	153280000	153600000	337	153240000	153320000	4851	0.875
1	153280000	153600000	337	153320000	153480000	259	0.5
1	153280000	153600000	337	153480000	153760000	260	0.625
1	153600000	153760000	338	153480000	153760000	260	0.428571428571
1	153760000	153960000	339	153760000	153960000	261	0.0
1	153960000	154120000	340	153960000	154120000	262	0.0
1	154120000	154320000	341	154120000	154280000	263	0.2
1	154120000	154320000	341	154280000	154520000	264	0.833333333333
1	154320000	154560000	342	154280000	154520000	264	0.166666666667
1	154320000	154560000	342	154520000	154920000	265	0.9
1	154560000	154920000	343	154520000	154920000	265	0.1
1	154920000	155160000	344	154920000	155040000	4852	0.5
1	154920000	155160000	344	155040000	155160000	266	0.5
1	155160000	155280000	345	155160000	155720000	267	0.785714285714
1	155280000	155600000	346	155160000	155720000	267	0.428571428571
1	155600000	155800000	347	155160000	155720000	267	0.785714285714
1	155600000	155800000	347	155720000	156040000	268	0.75
1	155800000	156040000	348	155720000	156040000	268	0.25
1	156040000	156320000	349	156040000	156320000	269	0.0
1	156320000	156600000	350	156320000	156600000	270	0.0
1	156600000	156880000	351	156600000	156920000	271	0.125
1	156880000	157120000	352	156600000	156920000	271	0.875
1	156880000	157120000	352	156920000	157040000	272	0.5
1	156880000	157120000	352	157040000	157160000	273	0.666666666667
1	157120000	157160000	6040	157040000	157160000	273	0.666666666667
1	157160000	157480000	353	157160000	157520000	274	0.111111111111
1	157480000	157920000	354	157160000	157520000	274	0.909090909091
1	157480000	157920000	354	157520000	157920000	4853	0.0909090909091
1	157920000	158120000	355	157920000	158120000	275	0.0
1	158120000	159080000	356	158120000	159080000	276	0.0
1	159080000	159200000	357	159080000	159200000	4854	0.0
1	159200000	159760000	358	159200000	159720000	277	0.0714285714286
1	159200000	159760000	358	159720000	160040000	278	0.928571428571
1	159760000	160040000	359	159720000	160040000	278	0.125
1	160040000	160360000	360	160040000	160360000	279	0.0
1	160360000	160640000	361	160360000	160960000	280	0.533333333333
1	160640000	161120000	362	160360000	160960000	280	0.466666666667
1	160640000	161120000	362	160960000	161120000	281	0.666666666667
1	161120000	161440000	363	161120000	161440000	282	0.0
1	161440000	161720000	364	161440000	161720000	283	0.0
1	161720000	162000000	365	161720000	162520000	284	0.65
1	162000000	162400000	366	161720000	162520000	284	0.5
1	162400000	162440000	6041	161720000	162520000	284	0.95
1	162440000	162560000	367	161720000	162520000	284	0.9
1	162440000	162560000	367	162520000	162800000	285	0.857142857143
1	162560000	162800000	368	162520000	162800000	285	0.142857142857
1	162800000	163280000	369	162800000	163320000	286	0.0769230769231
1	163280000	165080000	370	162800000	163320000	286	0.977777777778
1	163280000	165080000	370	163320000	165120000	287	0.0222222222222
1	165080000	165360000	371	163320000	165120000	287	0.977777777778
1	165080000	165360000	371	165120000	165320000	4855	0.285714285714
1	165080000	165360000	371	165320000	165600000	288	0.857142857143
1	165360000	165600000	372	165320000	165600000	288	0.142857142857
1	165600000	165880000	373	165600000	165920000	289	0.125
1	165880000	166440000	374	165600000	165920000	289	0.928571428571
1	165880000	166440000	374	165920000	166480000	290	0.0714285714286
1	166440000	166800000	375	165920000	166480000	290	0.928571428571
1	166440000	166800000	375	166480000	166600000	4856	0.666666666667
1	166440000	166800000	375	166600000	166720000	291	0.666666666667
1	166440000	166800000	375	166720000	166840000	4857	0.777777777778
1	166800000	167040000	376	166720000	166840000	4857	0.833333333333
1	166800000	167040000	376	166840000	167520000	292	0.705882352941
1	167040000	167520000	377	166840000	167520000	292	0.294117647059
1	167520000	167680000	378	167520000	167680000	293	0.0
1	167680000	168040000	379	167680000	168160000	294	0.25
1	168040000	168160000	6042	167680000	168160000	294	0.75
1	168160000	168320000	380	168160000	168280000	295	0.25
1	168160000	168320000	380	168280000	169360000	296	0.962962962963
1	168320000	168400000	6043	168280000	169360000	296	0.925925925926
1	168400000	168560000	381	168280000	169360000	296	0.851851851852
1	168560000	169360000	382	168280000	169360000	296	0.259259259259
1	169360000	169520000	383	169360000	169520000	297	0.0
1	169520000	169840000	384	169520000	169760000	298	0.25
1	169520000	169840000	384	169760000	169840000	4858	0.75
1	169840000	170920000	385	169840000	170920000	299	0.0
1	170920000	171360000	386	170920000	171320000	300	0.0909090909091
1	170920000	171360000	386	171320000	171440000	4859	0.909090909091
1	171360000	171440000	6044	171320000	171440000	4859	0.333333333333
1	171440000	171600000	387	171440000	171560000	301	0.25
1	171440000	171600000	387	171560000	171760000	302	0.8
1	171600000	171760000	388	171560000	171760000	302	0.2
1	171760000	171960000	389	171760000	171960000	303	0.0
1	171960000	172400000	390	171960000	172400000	304	0.0
1	172400000	172720000	391	172400000	172720000	305	0.0
1	172720000	173360000	392	172720000	173200000	306	0.25
1	172720000	173360000	392	173200000	173400000	307	0.75
1	173360000	173800000	393	173200000	173400000	307	0.909090909091
1	173360000	173800000	393	173400000	173800000	308	0.0909090909091
1	173800000	174200000	394	173800000	174200000	309	0.0
1	174200000	174720000	395	174200000	174720000	310	0.0
1	174720000	175000000	396	174720000	174960000	311	0.142857142857
1	174720000	175000000	396	174960000	175080000	4860	0.857142857143
1	175000000	175120000	397	174960000	175080000	4860	0.333333333333
1	175000000	175120000	397	175080000	175320000	312	0.833333333333
1	175120000	175320000	398	175080000	175320000	312	0.166666666667
1	175320000	176080000	399	175320000	176200000	313	0.136363636364
1	176080000	176320000	400	175320000	176200000	313	0.863636363636
1	176080000	176320000	400	176200000	176360000	4861	0.5
1	176320000	176840000	401	176200000	176360000	4861	0.923076923077
1	176320000	176840000	401	176360000	176480000	314	0.769230769231
1	176320000	176840000	401	176480000	176600000	4862	0.769230769231
1	176320000	176840000	401	176600000	176720000	315	0.769230769231
1	176320000	176840000	401	176720000	176840000	4863	0.769230769231
1	176840000	177920000	402	176840000	177920000	316	0.0
1	177920000	178000000	6045	177920000	178280000	317	0.777777777778
1	178000000	178280000	403	177920000	178280000	317	0.222222222222
1	178280000	178480000	404	178280000	178480000	318	0.0
1	178480000	179040000	405	178480000	178520000	4864	0.928571428571
1	178480000	179040000	405	178520000	178720000	319	0.642857142857
1	178480000	179040000	405	178720000	179000000	320	0.5
1	178480000	179040000	405	179000000	179040000	4865	0.928571428571
1	179040000	179360000	406	179040000	179360000	321	0.0
1	179360000	179640000	407	179360000	179640000	4866	0.0
1	179640000	179800000	408	179640000	179800000	322	0.0
1	179800000	180160000	409	179800000	180160000	323	0.0
1	180160000	180480000	410	180160000	180480000	324	0.0
1	180480000	180840000	411	180480000	180840000	325	0.0
1	180840000	181160000	412	180840000	181160000	326	0.0
1	181160000	181400000	413	181160000	182040000	4867	0.727272727273
1	181400000	182040000	414	181160000	182040000	4867	0.272727272727
1	182040000	182400000	415	182040000	182400000	327	0.0
1	182400000	182800000	416	182400000	182520000	328	0.7
1	182400000	182800000	416	182520000	182760000	329	0.4
1	182400000	182800000	416	182760000	182880000	4868	0.9
1	182800000	182880000	6046	182760000	182880000	4868	0.333333333333
1	182880000	183240000	417	182880000	183240000	330	0.0
1	183240000	183600000	418	183240000	183600000	331	0.0
1	183600000	183920000	419	183600000	183920000	332	0.0
1	183920000	184040000	420	183920000	184720000	333	0.85
1	184040000	184720000	421	183920000	184720000	333	0.15
1	184720000	185160000	422	184720000	185160000	334	0.0
1	185160000	185680000	423	185160000	185680000	335	0.0
1	185680000	186240000	424	185680000	186240000	336	0.0
1	186240000	186400000	425	186240000	186360000	4869	0.25
1	186240000	186400000	425	186360000	186960000	337	0.933333333333
1	186400000	187000000	426	186360000	186960000	337	0.0666666666667
1	186400000	187000000	426	186960000	192440000	338	0.992700729927
1	187000000	189120000	427	186960000	192440000	338	0.613138686131
1	189120000	190480000	428	186960000	192440000	338	0.751824817518
1	190480000	192440000	429	186960000	192440000	338	0.642335766423
1	192440000	193040000	430	192440000	193040000	339	0.0
1	193040000	193120000	6047	193040000	196120000	340	0.974025974026
1	193120000	194320000	431	193040000	196120000	340	0.61038961039
1	194320000	195800000	432	193040000	196120000	340	0.519480519481
1	195800000	196680000	433	193040000	196120000	340	0.896103896104
1	195800000	196680000	433	196120000	196280000	341	0.818181818182
1	195800000	196680000	433	196280000	196640000	342	0.590909090909
1	195800000	196680000	433	196640000	196720000	4870	0.954545454545
1	196680000	197120000	434	196640000	196720000	4870	0.909090909091
1	196680000	197120000	434	196720000	196840000	343	0.727272727273
1	196680000	197120000	434	196840000	196960000	344	0.727272727273
1	196680000	197120000	434	196960000	197080000	345	0.727272727273
1	196680000	197120000	434	197080000	197160000	4871	0.909090909091
1	197120000	197360000	435	197080000	197160000	4871	0.833333333333
1	197120000	197360000	435	197160000	197320000	346	0.333333333333
1	197120000	197360000	435	197320000	197480000	4872	0.833333333333
1	197360000	197480000	436	197320000	197480000	4872	0.25
1	197480000	197920000	437	197480000	197920000	347	0.0
1	197920000	198680000	438	197920000	198680000	348	0.0
1	198680000	199520000	439	198680000	199520000	349	0.0
1	199520000	200520000	440	199520000	199600000	4873	0.92
1	199520000	200520000	440	199600000	200560000	350	0.08
1	200520000	200880000	441	199600000	200560000	350	0.958333333333
1	200520000	200880000	441	200560000	200840000	351	0.222222222222
1	200520000	200880000	441	200840000	201400000	352	0.928571428571
1	200880000	201120000	442	200840000	201400000	352	0.571428571429
1	201120000	201400000	443	200840000	201400000	352	0.5
1	201400000	201800000	444	201400000	201840000	353	0.0909090909091
1	201800000	202120000	445	201400000	201840000	353	0.909090909091
1	201800000	202120000	445	201840000	201960000	354	0.625
1	201800000	202120000	445	201960000	202120000	355	0.5
1	202120000	202320000	446	202120000	202320000	356	0.0
1	202320000	202440000	447	202320000	202680000	357	0.666666666667
1	202440000	202680000	448	202320000	202680000	357	0.333333333333
1	202680000	202720000	6048	202680000	202960000	358	0.857142857143
1	202720000	203000000	449	202680000	202960000	358	0.142857142857
1	202720000	203000000	449	202960000	203240000	359	0.857142857143
1	203000000	203240000	450	202960000	203240000	359	0.142857142857
1	203240000	203800000	451	203240000	203800000	360	0.0
1	203800000	204120000	452	203800000	204120000	361	0.0
1	204120000	204360000	453	204120000	204360000	362	0.0
1	204360000	204480000	454	204360000	204480000	363	0.0
1	204480000	204520000	6049	204480000	204800000	364	0.875
1	204520000	204760000	455	204480000	204800000	364	0.25
1	204760000	204960000	456	204480000	204800000	364	0.875
1	204760000	204960000	456	204800000	204920000	365	0.4
1	204760000	204960000	456	204920000	205240000	366	0.875
1	204960000	205240000	457	204920000	205240000	366	0.125
1	205240000	205520000	458	205240000	205520000	367	0.0
1	205520000	205720000	459	205520000	205720000	368	0.0
1	205720000	205920000	460	205720000	205920000	369	0.0
1	206080000	206160000	6050	206080000	206160000	4874	0.0
1	206160000	206320000	461	206160000	206320000	370	0.0
1	206480000	206640000	462	206480000	206640000	371	0.0
1	206640000	206800000	463	206640000	206800000	372	0.0
1	206800000	207200000	464	206800000	207160000	373	0.1
1	206800000	207200000	464	207160000	207240000	4875	0.9
1	207200000	207240000	6051	207160000	207240000	4875	0.5
1	207240000	207720000	465	207240000	207640000	374	0.166666666667
1	207240000	207720000	465	207640000	207720000	4876	0.833333333333
1	207720000	207880000	466	207720000	207880000	375	0.0
1	207880000	208000000	6052	207880000	208000000	376	0.0
1	208000000	208160000	467	208000000	208040000	4877	0.75
1	208000000	208160000	467	208040000	208160000	377	0.25
1	208160000	208440000	468	208160000	208440000	378	0.0
1	208440000	209400000	469	208440000	209400000	379	0.0
1	209400000	209720000	470	209400000	209720000	380	0.0
1	209720000	209920000	471	209720000	209960000	381	0.166666666667
1	209920000	210000000	6053	209720000	209960000	381	0.833333333333
1	209920000	210000000	6053	209960000	210040000	4878	0.5
1	210000000	210560000	472	209960000	210040000	4878	0.928571428571
1	210000000	210560000	472	210040000	210200000	382	0.714285714286
1	210000000	210560000	472	210200000	210280000	4879	0.857142857143
1	210000000	210560000	472	210280000	210520000	383	0.571428571429
1	210000000	210560000	472	210520000	211440000	384	0.95652173913
1	210560000	211360000	473	210520000	211440000	384	0.130434782609
1	211360000	211440000	6054	210520000	211440000	384	0.913043478261
1	211440000	211840000	474	211440000	211840000	385	0.0
1	211840000	212200000	475	211840000	212200000	386	0.0
1	212200000	212600000	476	212200000	212640000	387	0.0909090909091
1	212600000	212920000	477	212200000	212640000	387	0.909090909091
1	212600000	212920000	477	212640000	213200000	388	0.5
1	212920000	213200000	478	212640000	213200000	388	0.5
1	213200000	213280000	6055	213200000	213280000	4880	0.0
1	213280000	214360000	479	213280000	214360000	389	0.0
1	214360000	214520000	480	214360000	214520000	390	0.0
1	214520000	214800000	481	214520000	214800000	391	0.0
1	214800000	215760000	482	214800000	215760000	392	0.0
1	215760000	215840000	6056	215760000	215840000	4881	0.0
1	215840000	216480000	483	215840000	218440000	393	0.753846153846
1	216480000	216760000	484	215840000	218440000	393	0.892307692308
1	216760000	216800000	6057	215840000	218440000	393	0.984615384615
1	216800000	218040000	485	215840000	218440000	393	0.523076923077
1	218040000	218400000	486	215840000	218440000	393	0.861538461538
1	218400000	220000000	487	215840000	218440000	393	0.984615384615
1	218400000	220000000	487	218440000	220040000	394	0.025
1	220000000	220320000	488	218440000	220040000	394	0.975
1	220000000	220320000	488	220040000	220160000	4882	0.625
1	220000000	220320000	488	220160000	220360000	395	0.5
1	220320000	221000000	489	220160000	220360000	395	0.941176470588
1	220320000	221000000	489	220360000	220960000	396	0.117647058824
1	220320000	221000000	489	220960000	221640000	397	0.941176470588
1	221000000	221640000	490	220960000	221640000	397	0.0588235294118
1	221640000	222640000	491	221640000	222640000	398	0.0
1	222640000	222880000	492	222640000	222880000	399	0.0
1	222880000	223280000	493	222880000	223280000	400	0.0
1	223280000	223760000	6058	223280000	223720000	401	0.0833333333333
1	223280000	223760000	6058	223720000	223760000	4883	0.916666666667
1	223800000	223880000	6059	223800000	223840000	4884	0.5
1	223800000	223880000	6059	223840000	224280000	402	0.909090909091
1	223880000	224120000	494	223840000	224280000	402	0.454545454545
1	224120000	224240000	495	223840000	224280000	402	0.727272727273
1	224240000	224320000	6060	223840000	224280000	402	0.909090909091
1	224240000	224320000	6060	224280000	224640000	403	0.888888888889
1	224320000	224640000	496	224280000	224640000	403	0.111111111111
1	224640000	225120000	497	224640000	225120000	404	0.0
1	225120000	225520000	498	225120000	225480000	405	0.1
1	225120000	225520000	498	225480000	225600000	406	0.9
1	225520000	225600000	6061	225480000	225600000	406	0.333333333333
1	225600000	226200000	499	225600000	225640000	4885	0.933333333333
1	225600000	226200000	499	225640000	226200000	407	0.0666666666667
1	226200000	226280000	6062	226200000	226240000	4886	0.5
1	226200000	226280000	6062	226240000	226600000	408	0.888888888889
1	226280000	226560000	500	226240000	226600000	408	0.222222222222
1	226560000	226800000	501	226240000	226600000	408	0.888888888889
